time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,5.838749446856619,-1.3437710489324828,24.945696998776118,6.169856745774613,5.877015814107651,0.0,5.66591365035432,-1.4918004748624616,5.364917377734655,-0.05205185761803369,-0.18420232263834804,0.0,485.63647794673335,486.66211317897233,486.3533845120452,485.16805737101106
4.020000000000002,6.185078342005654,-1.4350941109387247,25.265521256162028,6.166888672055338,5.866122796407597,0.0,5.878912311885194,-1.5524789310707094,5.295211741350739,-0.04474641126976836,-0.17672035455057283,0.0,446.796880397686,447.3749269484015,447.03848418130485,447.6320202937629
4.080000000000001,6.545631145808065,-1.530442424983213,25.584017356339576,6.16414629479344,5.855144213299319,0.0,6.13986832994045,-1.6259049910824224,5.319930969070911,-0.047698034870694524,-0.19996842538722367,0.0,481.2799313385995,479.4863641860573,480.3838022952776,480.15882378450397
4.14,6.919021188228392,-1.6294640317532991,25.897438181691356,6.162052691837825,5.842945481879191,0.0,6.307166696904869,-1.674992377895466,5.127517362250833,-0.0170940966805625,-0.211001395974188,0.0,407.86059939554053,406.828782152461,406.0213267413645,408.7578524642801
4.199999999999998,7.303815167745005,-1.731771567330017,26.20188999330937,6.161452387274043,5.83005737237926,0.0,6.519908542754705,-1.735271191980457,5.020270436684745,0.001340848064057004,-0.2237392806206689,0.0,440.0639534460547,438.9615752527862,437.3779837485043,438.911212676669
4.259999999999997,7.701303277155358,-1.8376443098121968,26.4993853048731,6.161030923296128,5.8162562049180835,0.0,6.73034598807496,-1.7937896769640018,4.895680771121164,-0.034399754375700566,-0.24709473020972872,0.0,435.1361755741952,433.12105709916773,435.54380985954623,432.5433701770627
4.319999999999996,8.111331056684199,-1.9469775202797637,26.788847570415392,6.159343845958864,5.801247050581257,0.0,6.937964857315544,-1.850735429933119,4.752487567376194,-0.01784110134150222,-0.25708583030068244,0.0,429.2915796740434,428.3772190198354,428.0230389697129,429.4301125384141
4.379999999999995,8.538213082081347,-2.0607383389333003,27.07760896347191,6.158582785444924,5.785420014743703,0.0,7.291820496241391,-1.9410802899468615,4.870140301984775,-0.00397352582736038,-0.2825417222497603,0.0,520.1073311168069,518.2608470905211,517.4441768807694,518.419872037072
4.439999999999993,8.985853157320046,-2.17974359288334,27.371856953979773,6.158687617947573,5.768103271726421,0.0,7.630000620113712,-2.0254826492047178,4.935536082066869,0.011256531247912519,-0.30487210133158377,0.0,507.92515029883924,506.2465431404514,508.4752001433047,509.5653800799553
4.499999999999992,9.44876848117821,-2.302637190681782,27.6605987207811,6.160007008603602,5.749471651526289,0.0,7.801454088921338,-2.0709531076330494,4.689112187394448,0.037649818561916584,-0.3252661636361122,0.0,402.9577696257254,400.99842873132275,401.3172344416125,403.7068425556524
4.559999999999991,9.922206530168792,-2.428258486715758,27.934603179267544,6.16200527003901,5.729918782167051,0.0,7.980761798222961,-2.1163378549270866,4.44415510119107,0.02277051217445568,-0.32713678177332844,0.0,403.8193859726123,403.5299458666531,403.45105087526775,402.1053852387975
4.6199999999999894,10.40931095824492,-2.557115604715429,28.19820136584634,6.163286766688833,5.711697111295109,0.0,8.256657143496785,-2.1786699334278232,4.340932022267167,0.018372928692748123,-0.2774619669844488,0.0,455.9941776027899,459.85148362289186,460.11057133256827,459.7621511253768
4.679999999999988,10.91257691991845,-2.689577786585191,28.454549663593117,6.1644343742489305,5.694639484253695,0.0,8.519342393582553,-2.2365738956317567,4.202852039073115,0.020593323430937498,-0.303613904613011,0.0,449.9258800581888,447.72034550798224,450.1656643053246,450.34531024244075
4.739999999999987,11.433198766674831,-2.8257425278910397,28.704582768658696,6.166675182261709,5.677019960504303,0.0,8.835017222986748,-2.301937200581948,4.129670145034741,0.05872916900594504,-0.27888587348748,0.0,476.72084833640946,478.52527365807146,474.09294292649264,477.015531376261
4.799999999999986,11.970852481875978,-2.965432602923095,28.947062850625347,6.170032740793111,5.660560868243611,0.0,9.087183289432973,-2.3541447162242126,3.9520887729584593,0.04975015110644857,-0.2664840796419729,0.0,442.1407631020396,443.0851349992778,441.42417293024846,440.6844396485451
4.859999999999984,12.521902403738283,-3.107925167449653,29.176216168242682,6.172827148218438,5.644532483452567,0.0,9.281729956939676,-2.3955173745263423,3.6862347431237517,0.03931486666293601,-0.26848126238250575,0.0,408.0445765663619,407.7871534505623,408.3140001463706,407.3830549837721
4.919999999999983,13.089510788993186,-3.253583548261403,29.395738571969922,6.175898131922121,5.627933935614523,0.0,9.638376000805847,-2.4593664125396937,3.6290063318690846,0.06803791097309532,-0.30262564398284336,0.0,492.40749765182676,489.80281122650524,489.2244611619594,491.360470367761
4.979999999999982,13.677808021024784,-3.402890022264337,29.610504280722488,6.180841359473558,5.610080053345353,0.0,9.971502916939903,-2.5170396297353683,3.5278558360894827,0.10165458464809903,-0.2890107907881116,0.0,479.59288669243017,480.5431151964568,478.69635105785034,481.2531444989925
5.0399999999999805,14.28545291821988,-3.5554751672175997,29.818031938050368,6.1866405637002835,5.593498133013757,0.0,10.28326521762111,-2.568647077926698,3.3881468469049563,0.08408851895439137,-0.2587524479101851,0.0,469.2750837692377,471.5449595802821,470.67571282758894,469.3210392790303
